id,price_clean,high_price,split,property_type,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,beds,bathrooms,distance_cbd_km,amenity_count,has_pool,has_free_parking,has_air_conditioning,has_kitchen,has_washer,has_dryer
43429,165.0,0,train,Entire rental unit,Monash,-37.89983,145.11579,2,1.0,1.0,1.0,16.481409971897694,62,0,1,1,1,1,1
51592,294.1,0,test,Entire loft,Melbourne,-37.81266,144.96313,2,1.0,1.0,1.5,0.10455659325935264,40,0,0,0,1,1,1
2067618,207.5,0,train,Entire townhouse,Whitehorse,-37.82755,145.11753,6,3.0,3.0,2.0,13.653049557682673,42,0,1,1,1,1,0
2079904,192.12,0,train,Entire rental unit,Melbourne,-37.81657,144.95325,4,1.0,2.0,1.0,0.9261399695432301,51,1,0,1,1,1,0
2099179,85.71,0,test,Entire rental unit,Port Phillip,-37.85897,144.99837,2,1.0,1.0,1.0,5.919863364340706,61,0,1,0,1,1,1
2119988,175.0,0,test,Entire rental unit,Melbourne,-37.8093,144.95981,2,1.0,1.0,1.0,0.5587027413275482,52,1,0,1,1,1,1
2136008,346.97,0,train,Entire rental unit,Yarra,-37.80353,144.98583,2,1.0,1.0,1.5,2.2893760405728893,50,0,0,0,1,1,1
2156314,240.0,0,train,Entire rental unit,Port Phillip,-37.85824,144.96933,4,1.0,1.0,1.0,4.993808888698413,56,0,1,1,1,1,1
2178434,953.0,1,train,Entire home,Maribyrnong,-37.80696,144.90193,15,9.0,12.0,3.0,5.4242160476855386,56,0,1,1,1,1,1
2238738,292.67,0,train,Entire rental unit,Melbourne,-37.82443,144.96031,6,2.0,2.0,2.0,1.2289263014586997,45,1,0,1,1,1,1
2292052,253.6,0,test,Entire loft,Port Phillip,-37.85985,144.9751,2,1.0,1.0,1.0,5.2496311945090905,61,0,0,0,1,1,1
2301999,480.0,1,train,Entire cottage,Yarra Ranges,-37.86196,145.35951,2,1.0,1.0,1.0,35.2241491057295,35,0,1,1,1,0,0
2357769,571.0,1,train,Entire home,Port Phillip,-37.86177,144.98146,4,2.0,2.0,1.5,5.593669885029375,43,0,1,0,1,1,1
2361740,293.4,0,train,Entire rental unit,Yarra,-37.80322,144.98433,4,2.0,2.0,1.0,2.1933370821405207,36,0,1,1,1,1,1
2398060,344.0,0,test,Entire rental unit,Melbourne,-37.81616,144.98451,5,2.0,5.0,1.0,1.902152905156405,62,1,1,1,1,1,1
2405220,52.14,0,train,Entire rental unit,Moreland,-37.77549,144.94862,2,,,1.0,4.424527659551162,38,0,1,1,1,0,0
2419713,567.0,1,train,Entire cottage,Yarra Ranges,-37.60593,145.43749,2,1.0,1.0,1.5,47.694199924111366,34,0,1,1,1,1,0
2427366,400.0,1,train,Entire rental unit,Yarra Ranges,-37.81854534370383,145.36279128925491,2,2.0,3.0,1.0,35.11405278480935,35,0,1,1,1,0,0
2427388,400.0,1,train,Entire rental unit,Yarra Ranges,-37.81942282560663,145.3642714028638,2,1.0,1.0,1.0,35.24550105583634,17,0,1,1,1,0,0
2428212,251.0,0,test,Entire rental unit,Melbourne,-37.81651,144.96541,3,1.0,2.0,1.0,0.3819402726768937,43,0,0,0,1,1,0
2432350,374.71,0,train,Entire home,Yarra,-37.79117,144.98925,4,2.0,2.0,1.0,3.3910278010266857,25,0,0,0,1,1,0
2448043,269.0,0,train,Entire cottage,Nillumbik,-37.6578,145.18913,5,2.0,2.0,1.5,26.366741972737273,33,0,1,1,1,1,1
2509570,350.5,0,test,Entire home,Banyule,-37.72892,145.13496,9,3.0,8.0,2.5,17.800106395542873,67,0,1,1,1,1,1
2527326,228.0,0,train,Entire home,Port Phillip,-37.8433,144.9583,2,1.0,1.0,1.0,3.329292534524721,32,0,1,0,1,1,1
2532934,1306.99,1,train,Entire home,Yarra Ranges,-37.80369,145.64636,8,4.0,4.0,2.0,60.03509936392144,76,1,1,1,1,1,1
2540074,131.5,0,train,Entire rental unit,Melbourne,-37.83433,144.9856,1,1.0,1.0,1.0,3.036261836128625,16,0,0,1,0,0,0
2561141,114.2,0,train,Entire bungalow,Darebin,-37.77546,144.99077,2,1.0,1.0,1.0,4.888471217453316,44,0,1,0,1,1,0
2561355,245.0,0,train,Entire home,Yarra Ranges,-37.70327,145.53157,6,3.0,4.0,2.0,51.45835008104746,34,1,1,1,1,1,1
2566534,183.5,0,test,Entire rental unit,Knox,-37.84439,145.26818,4,2.0,3.0,1.0,27.01205260450924,31,0,1,1,1,1,0
2578669,510.75,1,train,Entire rental unit,Stonnington,-37.83705,144.99456,6,2.0,3.0,2.0,3.799249057540314,46,1,1,0,1,1,1
2608880,167.15,0,train,Entire rental unit,Melbourne,-37.816497802734375,144.96595764160156,4,1.0,2.0,1.0,0.4084608058742939,44,0,0,0,1,1,0
2615911,411.0,1,train,Entire villa,Cardinia,-38.01868,145.42004,2,1.0,1.0,1.0,46.116688446554896,67,1,1,0,1,1,1
2623160,189.2,0,train,Entire rental unit,Melbourne,-37.81414,144.98763,2,1.0,,1.0,2.1556705794277695,33,0,1,0,1,1,1
2680678,179.0,0,train,Entire guest suite,Port Phillip,-37.87999,144.98016,2,1.0,1.0,1.0,7.532687753988313,40,0,1,1,1,0,0
2694616,177.0,0,train,Entire guest suite,Port Phillip,-37.83262,144.95665,2,1.0,1.0,1.0,2.1894942518610643,31,0,0,0,0,0,0
2733270,136.04,0,train,Entire condo,Stonnington,-37.85195,145.01264,2,1.0,1.0,1.0,6.09206673665696,26,0,1,1,1,1,1
2807793,156.0,0,train,Entire rental unit,Bayside,-37.90458710421781,144.9978479550844,2,1.0,2.0,1.0,10.567214872846963,50,0,1,0,1,1,1
2935690,179.0,0,train,Entire rental unit,Yarra,-37.78864,144.99335,2,1.0,1.0,1.0,3.8427496060914232,59,0,1,0,1,0,0
2959739,278.0,0,train,Entire home,Yarra Ranges,-37.66166,145.53033,4,2.0,4.0,1.0,52.6631533950302,59,0,1,1,1,1,0
2988654,150.0,0,train,Entire villa,Monash,-37.85919,145.09944,4,2.0,3.0,1.0,13.002077097436027,58,0,1,1,1,1,0
3030853,275.11,0,train,Entire home,Melbourne,-37.79634,144.96669,5,2.0,3.0,2.0,1.944970541125462,42,0,1,1,1,1,1
3043855,469.0,1,train,Entire condo,Melbourne,-37.81546,144.95979,7,3.0,5.0,2.0,0.35681831300582717,45,0,0,1,1,1,1
3061304,168.0,0,train,Entire rental unit,Melbourne,-37.81501,144.96076,2,1.0,1.0,1.0,0.2585241124528421,40,0,0,1,1,1,1
3061987,615.0,1,train,Entire home,Yarra,-37.82197952270508,145.0076141357422,8,4.0,5.0,2.0,4.019613854848615,74,0,1,1,1,1,1
3095219,233.0,0,train,Entire condo,Port Phillip,-37.859017,144.9791239,5,2.0,3.0,1.0,5.242534247872468,49,1,1,1,1,1,1
3097051,460.0,1,test,Entire cottage,Yarra Ranges,-37.86149,145.35979,2,1.0,1.0,1.0,35.240624352612116,32,0,1,1,1,0,0
3105366,553.74,1,train,Entire home,Glen Eira,-37.8951,145.01485,6,3.0,4.0,3.5,10.137566360248888,39,0,1,1,1,1,1
3158224,259.5,0,train,Entire townhouse,Yarra,-37.7933,144.97955,2,1.0,1.0,1.0,2.6802939568348383,49,0,1,0,1,1,0
3195648,252.71,0,train,Entire rental unit,Stonnington,-37.83803,144.99813,4,2.0,3.0,1.0,4.1043240298716075,25,1,1,1,1,1,1
3292801,1266.5,1,train,Entire townhouse,Port Phillip,-37.83789,144.95581,8,4.0,6.0,2.5,2.7757847206776574,16,0,1,1,1,1,1
3303708,166.0,0,train,Entire bungalow,Moreland,-37.7685,144.96817,2,1.0,2.0,1.0,5.034648267124791,34,0,1,1,1,0,0
3312756,178.0,0,train,Entire guest suite,Hume,-37.69229,144.89394,2,1.0,2.0,1.0,14.796144266073483,52,0,1,1,1,1,0
3372158,280.0,0,test,Entire rental unit,Stonnington,-37.84069,145.00037,2,1.0,2.0,1.5,4.448468529084515,41,0,1,1,1,1,1
3388259,199.0,0,train,Entire rental unit,Melbourne,-37.81194,144.96212,2,1.0,1.0,1.0,0.20367264875790209,37,1,0,1,1,1,1
3419343,254.33,0,train,Entire loft,Stonnington,-37.84689,144.99385,2,1.0,1.0,1.0,4.582124744056043,58,0,1,1,1,1,1
3428159,390.5,1,train,Entire rental unit,Yarra Ranges,-37.78155,145.61535,2,1.0,1.0,1.0,57.4200298437556,36,0,1,0,1,1,1
3430420,282.0,0,train,Entire rental unit,Melbourne,-37.82806,144.9678,9,2.0,5.0,1.0,1.660033435744625,57,0,1,1,1,1,1
3450353,236.5,0,train,Entire rental unit,Port Phillip,-37.83443,144.96872,2,1.0,1.0,1.0,2.3682088861070403,34,0,1,1,1,1,1
3472789,36.51,0,train,Entire rental unit,Melbourne,-37.8143,144.94479,2,1.0,,1.0,1.6103197029617762,52,1,0,1,1,1,1
3514344,130.19,0,train,Entire serviced apartment,Port Phillip,-37.86253,144.97957,6,2.0,3.0,1.0,5.629734171824729,35,0,1,1,1,1,1
3514345,238.75,0,train,Entire condo,Port Phillip,-37.8708,144.97643,2,1.0,1.0,1.0,6.467169679792188,45,0,1,0,1,1,1
3544842,625.4,1,train,Entire home,Glen Eira,-37.87276,145.01939,7,4.0,4.0,2.5,8.228337259092141,37,1,1,1,1,1,1
3571746,158.0,0,train,Entire rental unit,Port Phillip,-37.85553,144.97476,2,1.0,1.0,1.0,4.773531915880062,68,0,1,0,1,1,0
3606652,405.33,1,train,Entire rental unit,Melbourne,-37.82299,144.9611,8,3.0,5.0,2.0,1.0587981442030985,48,1,1,1,1,1,1
3617278,131.5,0,train,Entire guest suite,Monash,-37.90717,145.11056,2,1.0,3.0,1.0,16.608379915775615,44,0,1,0,1,1,0
3629529,164.33,0,train,Entire rental unit,Melbourne,-37.80511,144.95606,3,2.0,2.0,2.0,1.128593341393156,26,0,0,1,1,1,0
3639945,170.5,0,train,Entire rental unit,Moreland,-37.75719,144.95088,4,2.0,2.0,1.0,6.363776508124327,48,0,1,0,1,1,0
3640539,162.86,0,train,Entire loft,Port Phillip,-37.86217,144.98158,2,1.0,1.0,1.0,5.639297054607854,72,0,1,1,1,1,1
3655585,180.0,0,train,Entire rental unit,Port Phillip,-37.84131,144.97658,4,2.0,2.0,1.0,3.300845605786299,41,0,1,1,1,1,0
3667635,626.0,1,train,Entire home,Yarra Ranges,-37.81623,145.63557,7,2.0,5.0,2.0,59.07278607907115,69,1,1,1,1,1,1
3698340,393.67,1,test,Entire rental unit,Port Phillip,-37.85282,144.95825,5,3.0,3.0,1.0,4.381821771319723,60,0,1,0,1,1,1
3713658,148.2,0,train,Entire rental unit,Port Phillip,-37.86332,144.9895,2,1.0,1.0,1.0,5.995022249964945,52,0,1,1,1,1,1
3762356,219.6,0,train,Entire rental unit,Melbourne,-37.81061,144.96829,2,1.0,1.0,1.0,0.5642753781085837,32,0,0,0,1,1,1
3846519,226.68,0,test,Entire condo,Melbourne,-37.81333,144.97231,2,1.0,1.0,1.0,0.8096123535699451,38,0,0,1,1,1,1
3854103,389.29,1,train,Entire home,Port Phillip,-37.87434,144.98032,8,3.0,5.0,1.0,6.921179738576651,66,0,1,0,1,1,1
3916814,329.0,0,test,Entire rental unit,Melbourne,-37.81824,144.95986,6,2.0,2.0,2.0,0.5892384374295074,26,1,0,1,1,1,1
3917257,323.0,0,train,Entire rental unit,Melbourne,-37.8197,144.95868,6,2.0,3.0,2.0,0.7815515571599628,16,1,0,1,1,0,1
3966224,490.76,1,train,Entire rental unit,Melbourne,-37.81866,144.97993,6,3.0,4.0,2.0,1.5818311206976692,15,0,1,1,1,1,1
4000736,195.0,0,train,Entire bungalow,Manningham,-37.75895,145.25309,4,2.0,3.0,1.0,26.198152800358788,54,0,1,1,1,1,0
4041771,1441.0,1,train,Entire home,Port Phillip,-37.85359,144.9692,6,4.0,6.0,3.0,4.478844575388676,35,0,1,1,1,1,0
4048243,505.5,1,train,Entire townhouse,Port Phillip,-37.8722,144.99637,9,4.0,5.0,2.5,7.140975332357477,59,0,1,0,1,1,1
4049460,341.33,0,train,Entire home,Maroondah,-37.82393,145.2303,6,3.0,6.0,2.0,23.498669722918642,56,0,1,0,1,1,1
4053773,167.25,0,train,Entire home,Whitehorse,-37.85779,145.13681,4,1.0,3.0,1.0,16.026852033663694,51,0,1,1,1,1,0
4061499,185.59,0,test,Entire rental unit,Melbourne,-37.81581,144.96666,2,1.0,1.0,1.0,0.39772488099259523,26,0,0,0,1,1,0
4114423,195.0,0,train,Entire rental unit,Stonnington,-37.83775,144.99306,8,2.0,2.0,2.0,3.759719030431565,36,1,1,1,1,1,1
4123708,316.0,0,train,Entire rental unit,Melbourne,-37.79472,144.96553,5,2.0,3.0,2.0,2.110190493185178,56,0,1,1,1,1,1
4124388,179.0,0,train,Entire guesthouse,Yarra,-37.78342,144.98985,2,1.0,1.0,1.5,4.097064508977509,41,0,1,0,1,1,1
4139809,189.0,0,test,Treehouse,Yarra,-37.79215,144.97841,2,,1.0,1.0,2.7382793139334636,17,0,1,0,0,0,0
4144312,163.0,0,train,Entire guesthouse,Moreland,-37.72267,144.95971,1,1.0,1.0,1.0,10.115358522572327,22,0,1,0,1,1,0
4151733,285.5,0,train,Entire cottage,Yarra Ranges,-37.6615,145.5092,8,3.0,5.0,2.0,50.91274473186338,35,0,1,1,1,1,0
4157720,160.23,0,train,Entire rental unit,Melbourne,-37.82051,144.95615,2,,1.0,1.0,0.9813656863959311,17,0,0,0,1,0,0
4192194,398.0,1,train,Entire rental unit,Yarra Ranges,-37.59079,145.51483,5,2.0,4.0,2.0,54.49699101550869,67,0,1,0,1,1,1
4236199,265.5,0,train,Farm stay,Yarra Ranges,-37.8305,145.51657,2,1.0,1.0,1.0,48.65033680471861,24,0,1,1,1,0,0
4238368,311.5,0,train,Entire bed and breakfast,Yarra Ranges,-37.59889,145.43749,2,1.0,,1.0,48.07980703036871,50,0,1,1,1,0,0
4258210,147.08,0,train,Entire loft,Melbourne,-37.81602,144.9569,4,2.0,,1.5,0.607481377526801,49,0,0,0,1,1,1
4258803,228.0,0,train,Entire rental unit,Port Phillip,-37.87114,144.98234,2,2.0,,1.0,6.617466575908459,37,0,1,1,1,1,1
4270253,390.0,1,train,Farm stay,Yarra Ranges,-37.81507,145.63355,2,1.0,1.0,1.0,58.89530879310681,71,0,1,1,1,1,1
4288021,268.0,0,test,Entire home,Yarra Ranges,-37.64785,145.53654,4,2.0,2.0,1.0,53.69265868520693,57,0,1,0,1,1,0
5661755,1062.15,1,test,Entire home,Bayside,-37.96038,145.0213,10,4.0,6.0,3.0,17.101712303181277,16,0,1,1,1,1,0
5676285,270.0,0,train,Entire rental unit,Melbourne,-37.81261,144.96289,5,2.0,2.0,1.0,0.11161814226153785,50,1,0,1,1,1,0
5739457,308.2,0,test,Entire home,Port Phillip,-37.836575,144.939835,5,3.0,4.0,2.0,3.271392745732974,64,0,1,1,1,1,1
5807543,228.5,0,train,Entire rental unit,Yarra,-37.81903,145.00082,2,1.0,1.0,1.0,3.3679619200476862,29,0,0,1,1,1,1
5807793,346.0,0,train,Entire home,Yarra,-37.78969,144.97981,4,3.0,4.0,1.0,3.0370966984098207,39,0,1,1,1,1,1
5833278,331.0,0,test,Entire rental unit,Melbourne,-37.82403564453125,144.9642333984375,6,2.0,7.0,2.0,1.1646552565887909,30,1,1,1,1,1,1
5850884,1149.25,1,train,Entire home,Yarra,-37.79534,144.98061,6,3.0,3.0,2.0,2.547383545667899,63,0,1,0,1,1,1
5865116,217.5,0,test,Entire rental unit,Yarra,-37.78506,144.99411,2,1.0,1.0,1.0,4.182657443954141,38,0,1,1,1,1,0
5876305,186.67,0,train,Entire rental unit,Port Phillip,-37.85522,144.97029,2,1.0,2.0,1.0,4.670816177455084,67,1,1,0,1,1,1
5878043,576.5,1,train,Entire home,Yarra Ranges,-37.74839,145.70912,14,5.0,12.0,2.0,65.96275181911088,62,0,1,0,1,1,0
5932204,728.4,1,train,Entire home,Port Phillip,-37.862805,144.989978,6,3.0,3.0,1.5,5.958758417779486,91,0,1,1,1,1,0
5946376,300.5,0,train,Entire rental unit,Melbourne,-37.80999,144.96758,4,2.0,2.0,1.0,0.5621562997841394,48,1,0,1,1,1,0
5958518,149.0,0,train,Entire cabin,Yarra Ranges,-37.747078,145.738373,2,1.0,1.0,1.0,68.53479520624886,15,0,1,0,1,0,0
5991636,146.97,0,train,Entire rental unit,Stonnington,-37.83497,144.99094,3,1.0,1.0,1.0,3.4096606384906702,37,0,1,1,1,1,1
6044038,241.0,0,train,Entire guesthouse,Yarra Ranges,-37.74905,145.48375,2,1.0,1.0,1.0,46.31605199718031,32,0,1,1,1,0,0
6069467,252.45,0,train,Entire home,Stonnington,-37.84463,144.98955,5,3.0,3.0,1.0,4.159513188895648,60,0,1,1,1,1,0
6093057,282.67,0,train,Entire rental unit,Melbourne,-37.82067,144.9675,4,2.0,1.0,2.0,0.8760211350390366,38,0,1,1,1,1,1
6097455,226.56,0,train,Entire rental unit,Port Phillip,-37.86482,144.97212,2,1.0,1.0,1.0,5.750227998678693,67,1,1,1,1,1,1
6170604,876.2,1,train,Entire townhouse,Glen Eira,-37.90865,145.0325,9,5.0,5.0,2.5,12.19936841516716,63,0,1,1,1,1,1
6201018,357.0,0,train,Entire cottage,Yarra Ranges,-37.78789,145.42626,4,3.0,,1.0,40.79370647721709,32,0,1,1,1,1,0
6202696,214.0,0,train,Entire cabin,Yarra Ranges,-37.77418,145.46243,6,2.0,3.0,1.0,44.09379274686193,45,0,1,1,1,1,0
6277138,180.0,0,test,Entire rental unit,Stonnington,-37.83706,144.9966,4,2.0,2.0,1.0,3.932223543892844,44,1,1,1,1,1,0
6291892,337.5,0,train,Entire rental unit,Port Phillip,-37.86787,144.99453,2,1.0,1.0,1.0,6.6357552887956075,15,0,0,1,1,1,1
6292346,337.5,0,train,Entire rental unit,Port Phillip,-37.86788,144.99564,2,1.0,1.0,1.0,6.677889512741405,19,0,0,1,1,1,1
6296326,168.33,0,train,Entire rental unit,Melbourne,-37.80024,144.94722,2,1.0,1.0,1.0,2.0379480122327873,46,0,0,0,1,1,1
6348552,196.0,0,train,Entire loft,Yarra,-37.78597,144.99927,2,1.0,1.0,1.0,4.420242450429304,21,0,1,1,0,0,0
6355537,707.6,1,train,Entire townhouse,Yarra,-37.82401,144.99573,6,3.0,3.0,2.0,3.0911036359578694,43,0,1,1,1,1,1
6364442,230.55,0,test,Entire rental unit,Bayside,-37.95434,145.04031,4,2.0,2.0,1.5,17.05358338357563,40,0,1,1,1,1,0
6364908,980.0,1,train,Entire home,Yarra Ranges,-37.65986,145.37247,8,4.0,4.0,2.0,39.85144396410856,29,1,1,1,1,1,1
6369380,440.0,1,train,Entire cottage,Yarra Ranges,-37.83492,145.35689,2,1.0,1.0,1.0,34.66867791597677,23,0,1,1,1,0,0
6369654,440.0,1,train,Entire cottage,Yarra Ranges,-37.83492,145.35689,2,1.0,1.0,1.0,34.66867791597677,47,0,1,0,1,0,0
6369910,460.0,1,train,Entire cottage,Yarra Ranges,-37.83492,145.35689,2,1.0,1.0,1.0,34.66867791597677,23,0,1,1,1,0,0
6378521,244.38,0,train,Entire condo,Moonee Valley,-37.784651877770656,144.93852484971285,5,2.0,3.0,1.0,3.876019221424539,49,0,1,0,1,1,1
6415899,228.5,0,train,Entire rental unit,Port Phillip,-37.85885,144.97984,2,1.0,1.0,1.0,5.241936490013614,46,0,0,0,1,1,1
6416547,291.0,0,train,Entire loft,Yarra,-37.79088,144.97588,2,,1.0,1.0,2.7646359070905704,28,0,1,1,1,0,1
6426903,207.83,0,test,Entire rental unit,Stonnington,-37.84433,144.98602,3,1.0,2.0,1.0,3.9658789634715603,36,0,1,1,1,1,1
6429136,202.0,0,train,Entire rental unit,Melbourne,-37.81206,144.96065,5,2.0,4.0,1.0,0.2750348791236157,50,0,0,1,1,1,1
6444318,222.0,0,train,Entire condo,Yarra,-37.82162,144.99269,2,1.0,1.0,1.0,2.747927720158855,40,0,1,0,1,0,0
6453619,1729.5,1,train,Farm stay,Yarra Ranges,-37.69645,145.39039,14,7.0,7.0,3.5,39.759583285214745,49,1,1,1,1,1,1
6465770,290.0,0,train,Entire guesthouse,Cardinia,-37.9466,145.4503,4,2.0,2.0,1.0,45.24476630387196,57,0,1,1,1,1,0
6481468,243.5,0,train,Entire rental unit,Melbourne,-37.82098,144.9565,2,1.0,1.0,1.0,1.0047515868413428,49,0,1,1,1,1,1
6508190,215.0,0,train,Entire rental unit,Yarra Ranges,-37.65529,145.51695,3,2.0,2.0,0.0,51.78858753905562,27,0,1,1,1,1,1
6520432,399.25,1,test,Entire rental unit,Yarra,-37.80191096216995,144.98585200094536,2,1.0,1.0,1.0,2.3842468326184294,50,0,1,0,1,1,1
6545070,124.26,0,train,Entire rental unit,Yarra,-37.82051,145.00679,2,1.0,1.0,1.0,3.9139363158676077,34,0,0,1,1,1,1
6558107,167.14,0,test,Entire rental unit,Stonnington,-37.83503,144.99069,3,1.0,1.0,1.0,3.3986215291047963,45,0,1,1,1,1,1
6562518,315.33,0,train,Entire home,Melbourne,-37.79357,144.92899,6,3.0,5.0,1.0,3.733822125733139,51,0,1,0,1,1,0
6583159,175.0,0,train,Entire rental unit,Nillumbik,-37.63148,145.21077,4,,2.0,1.0,29.742441917244893,44,1,1,0,1,0,0
6616086,300.0,0,train,Entire home,Yarra,-37.78502,144.98059,2,1.0,1.0,1.0,3.5299966022775684,23,0,1,1,1,1,0
6636337,356.19,0,train,Entire home,Nillumbik,-37.60576,145.24109,6,2.0,3.0,1.0,33.6470562657995,75,1,1,0,1,1,0
6643781,268.0,0,train,Entire home,Glen Eira,-37.89692,145.00629,4,2.0,5.0,1.0,10.01071770963198,65,0,1,1,1,1,1
6646564,161.5,0,train,Entire rental unit,Yarra,-37.80076,145.00001,3,,2.0,1.0,3.5430517545474007,23,0,0,1,1,0,0
6748531,155.67,0,train,Tiny home,Boroondara,-37.83945,145.08678,2,1.0,1.0,1.0,11.23664908158866,73,1,1,0,1,1,1
6766861,380.3,0,train,Entire townhouse,Manningham,-37.7868,145.13937,8,3.0,4.0,3.5,15.771375064265703,37,0,1,0,1,1,1
6769395,524.49,1,train,Entire townhouse,Moreland,-37.77795,144.9773,10,4.0,5.0,3.0,4.155825648398591,65,0,1,1,1,1,1
6783284,61.32,0,train,Entire rental unit,Melbourne,-37.82536,144.94807,2,1.0,,1.0,1.8582001636833119,16,0,0,1,1,1,1
4319341,237.0,0,train,Entire cottage,Yarra Ranges,-37.75792,145.68748,2,1.0,1.0,1.0,63.957485054230055,45,0,1,0,1,0,0
4325379,1778.57,1,train,Entire home,Bayside,-37.9168,145.01834,8,3.0,6.0,2.5,12.457837626437593,56,1,1,1,1,1,1
4380357,240.92,0,test,Entire rental unit,Melbourne,-37.82479,144.9662,6,2.0,4.0,1.5,1.2737197988217486,39,1,1,1,1,1,1
4388799,414.0,1,test,Entire rental unit,Melbourne,-37.81464,144.95331,7,2.0,5.0,2.0,0.8677385064428006,41,1,0,1,1,1,1
4419297,165.5,0,test,Entire rental unit,Port Phillip,-37.85892,144.9799,2,1.0,1.0,1.0,5.2508860709456835,41,0,1,1,1,1,0
4473770,171.18,0,train,Entire rental unit,Port Phillip,-37.86041,144.97401,2,1.0,1.0,1.0,5.2924842496752085,27,0,1,0,1,1,1
4484159,241.29,0,train,Entire home,Glen Eira,-37.91837,145.053182,3,1.0,3.0,1.0,14.080172316937611,21,0,1,1,1,1,0
4520498,334.33,0,train,Entire home,Stonnington,-37.85281,144.99045,5,2.0,5.0,1.0,4.977800450053958,49,0,1,1,1,1,1
4549618,522.86,1,train,Entire rental unit,Yarra,-37.80141,144.9836,5,2.0,3.0,1.0,2.25406371586427,42,0,1,1,1,1,1
4609375,455.2,1,train,Entire home,Melbourne,-37.79383,144.96634,10,5.0,5.0,2.5,2.216679890036736,65,0,1,0,1,1,0
4618018,137.0,0,train,Entire guest suite,Frankston,-38.16848,145.11248,4,1.0,2.0,1.0,41.57557627790653,56,0,1,0,1,1,1
4631857,184.37,0,train,Entire rental unit,Melbourne,-37.82196,144.9637,2,1.0,1.0,1.5,0.9310837293356398,36,1,1,1,1,1,1
4639950,115.0,0,train,Entire guest suite,Moonee Valley,-37.73113,144.91939,2,1.0,1.0,1.0,9.9425090667331,58,0,1,0,1,0,0
4681256,401.0,1,train,Entire rental unit,Melbourne,-37.83464,144.97473,5,2.0,,1.0,2.5528254625775544,17,1,1,1,1,1,1
4689188,319.5,0,train,Entire rental unit,Melbourne,-37.82537841796875,144.96656799316406,4,2.0,2.0,2.0,1.3446614162875765,56,1,0,1,1,1,0
4710172,184.44,0,test,Entire rental unit,Yarra,-37.80269,144.97485,2,1.0,1.0,1.0,1.5928776253809784,47,0,1,1,1,1,1
4711401,738.0,1,train,Entire home,Frankston,-38.1381,145.12241,8,3.0,4.0,3.0,38.6905024567766,65,0,1,0,1,1,0
4760239,559.5,1,train,Entire home,Yarra,-37.80311,144.99663,8,4.0,4.0,3.0,3.1681972197345645,34,0,1,1,1,1,1
4766066,114.14,0,test,Entire guest suite,Frankston,-38.18242,145.15679,1,1.0,1.0,1.0,44.3841228448526,55,0,1,0,1,1,0
4769799,300.0,0,train,Entire loft,Yarra,-37.79908,144.98245,6,2.0,5.0,1.5,2.3445003669019537,50,0,1,0,1,1,0
4779680,276.5,0,train,Entire rental unit,Melbourne,-37.82528929080096,144.9626259078374,6,2.0,3.0,2.0,1.30045855414162,49,1,0,1,1,1,1
4811216,130.5,0,train,Entire bungalow,Knox,-37.85435,145.2574,2,1.0,1.0,1.0,26.239878193359353,52,0,1,1,1,1,1
4824945,227.75,0,test,Entire rental unit,Maribyrnong,-37.80801,144.89835,4,2.0,2.0,1.0,5.722051014585548,36,0,1,1,1,1,0
4849134,180.92,0,train,Entire rental unit,Melbourne,-37.81373,144.96317,2,1.0,1.0,1.0,0.015708901016779384,28,1,0,1,1,1,0
4867942,305.5,0,train,Entire rental unit,Melbourne,-37.82986,144.96742,6,2.0,2.0,1.0,1.8474202368255406,57,0,1,1,1,1,0
4868105,148.5,0,test,Entire guest suite,Frankston,-38.11273,145.13017,3,1.0,1.0,1.0,36.34370852099713,44,0,1,1,1,1,1
4893410,355.04,0,train,Entire rental unit,Port Phillip,-37.8345,144.97417,4,2.0,3.0,2.0,2.51917714187405,51,0,1,1,1,1,1
4903511,249.29,0,train,Entire rental unit,Melbourne,-37.81366,144.97194,2,1.0,1.0,1.5,0.7765796513913816,35,0,0,0,1,1,1
4917638,227.0,0,train,Entire rental unit,Port Phillip,-37.869,144.97533,2,1.0,1.0,1.0,6.253119986244961,51,0,1,1,1,1,1
4918664,310.0,0,test,Entire home,Maribyrnong,-37.81594,144.89636,5,2.0,2.0,1.0,5.868464792166518,51,0,1,1,1,1,1
4931169,475.5,1,train,Entire home,Port Phillip,-37.8422,144.94665,4,2.0,2.0,1.0,3.4929800430508005,46,0,1,1,1,1,0
4933209,207.5,0,train,Entire guesthouse,Manningham,-37.74099,145.20043,3,1.0,1.0,1.0,22.366623319224146,43,0,1,1,1,1,0
4933252,226.77,0,train,Entire rental unit,Port Phillip,-37.86424,144.97633,2,1.0,1.0,1.0,5.749522568828575,60,0,1,1,1,1,1
4949876,187.0,0,test,Entire rental unit,Yarra,-37.78211,144.96989,2,1.0,1.0,1.0,3.5519938791145336,36,0,1,0,1,1,1
4987688,460.0,1,train,Entire cottage,Yarra Ranges,-37.865307,145.357559,3,2.0,2.0,1.0,35.11307865788451,54,0,1,1,1,0,0
4991128,200.14,0,train,Entire rental unit,Port Phillip,-37.88044,144.99673,4,2.0,2.0,1.0,7.997397159801649,48,0,1,1,1,1,1
5000678,213.5,0,train,Entire rental unit,Yarra Ranges,-37.85024,145.36712,2,,1.0,1.0,35.71550689928563,40,0,1,1,1,1,0
